channel,direction,start_time,packet_len,packet_content,start_byte,valid_start
Channel 7,fromACbusadapter_HAHB,18.62727825,32,AA C0 00 00 00 00 10 30 84 80 56 56 82 00 2F 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 81 55,0xAA,True
Channel 6,toACbusadapter_HAHB,18.90764375,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,18.927534,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 56 BC D6 32 98 00 00 00 00 00 00 00 41 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,19.09848425,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 01 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 11 51 3D 00 05,0xAA,True
Channel 6,toACbusadapter_HAHB,19.2077225,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,19.2278745,32,AA C0 00 00 00 00 10 30 84 80 56 56 82 00 2F 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 81 55,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,19.2964815,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 86 66 7F 7F 00 00 80 00 00 60 3C 0A 00 40 00 00 00 00 00 00 00 01 00 00 00 00 00 00 14 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,19.50786375,32,AA D0 20 01 00 84 80 56 00 00 00 00 00 00 00 06 17 00 61 29 00 00 00 00 00 00 00 00 00 05 09 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,19.548154,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 00 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 12 47 9D 00 0F,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,19.74647425,44,55 BC 28 AC 00 00 00 00 00 03 03 C0 01 86 66 7F 7F 00 00 80 00 00 60 3C 0A 00 40 00 00 00 00 00 00 00 01 00 00 00 00 00 00 14 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,19.80773425,16,AA C0 0A 00 00 00 00 00 00 00 00 00 00 3F F7 55,0xAA,True
Channel 6,toACbusadapter_HAHB,20.1078235,32,AA D0 20 01 00 84 80 56 00 00 00 00 00 00 00 06 17 00 61 29 00 00 00 00 00 00 00 00 00 05 09 55,0xAA,True
Channel 6,toACbusadapter_HAHB,20.4078605,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,20.42784125,32,AA C0 00 00 00 00 10 30 84 80 56 56 82 00 2F 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 81 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,20.60732475,38,AA BC 22 AC 00 00 00 00 00 03 03 93 00 80 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8D E6 4C 00 70,0xAA,True
Channel 6,toACbusadapter_HAHB,20.70782475,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,20.7279395,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 56 BC D6 32 98 00 00 00 00 00 00 00 41 55,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,20.8044155,44,55 BC 28 AC 00 00 00 00 00 03 03 93 00 00 84 00 00 00 00 00 10 30 05 00 02 30 0E 00 BC D6 96 00 00 00 00 80 80 80 80 00 00 62 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,21.0080495,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,21.02810375,32,AA C0 00 00 00 00 10 30 84 80 56 56 82 00 2F 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 81 55,0xAA,True
Channel 6,toACbusadapter_HAHB,21.308243,32,AA D0 20 01 00 84 80 56 00 00 00 00 00 00 00 06 17 00 61 29 00 00 00 00 00 00 00 00 00 05 09 55,0xAA,True
Channel 6,toACbusadapter_HAHB,21.608207,16,AA C0 0B 00 00 00 00 00 00 00 00 00 00 3F F6 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,21.7064545,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 12 EF 5A 00 67,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,21.9045235,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 41 38 36 00 04 E4 03 4C 78 39 3D 37 00 00 00 00 00 00 00 00 00 3E 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,21.9083485,32,AA D0 20 01 00 84 80 56 00 00 00 00 00 00 00 06 17 00 61 29 00 00 00 00 00 00 00 00 00 05 09 55,0xAA,True
Channel 6,toACbusadapter_HAHB,22.20829175,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,22.228419,32,AA C0 00 00 00 00 10 30 84 80 56 56 82 00 2F 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 81 55,0xAA,True
Channel 6,toACbusadapter_HAHB,22.50842275,16,AA C4 00 00 00 00 A5 5A 00 00 00 00 00 3B 02 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,22.528451,32,AA C4 00 00 00 00 05 00 02 30 0E 00 00 00 00 00 84 80 56 BC D6 33 96 00 00 00 00 00 00 00 42 55,0xAA,True
bidirectionalExtensionBoard,toACdisplay,22.80557925,38,AA BC 22 AC 00 00 00 00 00 03 03 41 81 01 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9A E5 D1 00 71,0xAA,True
Channel 6,toACbusadapter_HAHB,22.808439,16,AA C0 00 00 00 00 00 00 00 00 00 00 00 3F 01 55,0xAA,True
Channel 7,fromACbusadapter_HAHB,22.828522,32,AA C0 00 00 00 00 10 30 84 80 56 56 82 00 2F 00 FF 00 00 20 00 00 00 00 00 00 00 FF 00 00 81 55,0xAA,True
bidirectionalExtensionBoard,fromACdisplay,23.00258275,38,55 BC 22 AC 00 00 00 00 00 03 03 C1 21 01 42 6B 72 00 00 00 00 00 00 40 01 00 00 00 00 00 00 00 00 00 00 E9 00 EF,0x55,True
Channel 6,toACbusadapter_HAHB,23.108622,32,AA D0 20 01 00 84 80 56 00 00 00 00 00 00 00 06 17 00 61 29 00 00 00 00 00 00 00 00 00 05 09 55,0xAA,True
Channel 6,toACbusadapter_HAHB,23.40859675,16,AA C0 0C 00 00 00 00 00 00 00 00 00 00 3F F5 55,0xAA,True
